V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,PosClass,NegClass,Validation
0.0216708225338599,0.0259120311367373,0.0190142375837778,0.0655995985467465,-0.202161766199112,0.0531636304664977,0.374505483300895,0.0628004740370192,-0.0214127466641208,0.126662807089016,-0.0583622319456041,-0.231823039536418,-0.166972679334012,-0.129543594049316,0.0477265334288853,-0.0818870547249387,-0.222386222621527,0.032075139040325,0.143593399770422,0.0943899172081252,-0.199173917002197,0.0110700401100299,0.15137707788786,-0.250657357812294,-0.0198213914772352,-0.0895560739201101,0.100893233060087,-0.124346315913854,-0.340035021231994,-0.0485855123204548,-0.262390718786046,-0.257783484301373,-0.0730322675581443,-0.0597752399512149,0.0294777870380629,0.0470865934994413,-0.108281223025778,-0.0582685270050488,-0.16663174378993,0.0538640848483026,0.350251632002819,0.343585857920095,0.098302816919679,0.0935949876164997,0.0276803983576474,0.330983271773455,-0.16774033909046,-0.51557675131139,-0.208083659605672,0.355266374960363,0,1,0
0.49908710623917,-0.138491120190571,0.489125395730254,-0.0594505303192873,-0.174425702944453,-0.0361583379182155,0.319047043369365,-0.264468890609452,0.440921473107491,0.145618017272099,0.0875971014321333,-0.181253174282468,-0.136502815633377,0.274976792052105,0.113915767601168,0.0218107605433587,-0.237557517184909,0.0938505702125236,-0.214183974196306,0.306450916488467,-0.142180787497975,-0.012033559128805,0.291867089174764,0.504087005923033,0.0919233214434706,-0.135724823595711,0.0697062056865692,0.232893843338596,0.00440616655518241,1.22006399324477e-05,-0.112282912993649,0.0388303496302334,0.0143625640767879,-0.0224188464249109,0.110017378370892,-0.306253468423445,-0.564281455837344,-0.0290763606713078,-0.0218416955316104,-0.0255169685951103,-0.0175127507659554,-0.0881777944187087,-0.141961311499908,-0.109794971680722,0.23974596041731,0.54654946389161,-0.434226115741553,-0.0514306212633453,0.203958973454789,0.14339485480733,0,1,0
0.063792798865228,-0.00696687898972891,0.0824245333399692,0.120264293422554,0.502758175069578,0.219725648810674,-1.37775925896908,-0.454938351793092,-0.481929570897918,0.734498372506957,0.626352839868072,-0.928626740062986,0.439530210544832,-0.448134268349829,1.1027176772969,0.201798202691452,-0.268748967531568,-0.26981994128648,0.0144885768450197,0.20389624445587,0.527859138615387,-1.25012130784566,-0.278611063950868,0.577332938678022,0.842275309169531,0.261979440683163,-0.500053935809617,0.284513501531632,0.568836434455543,0.628326445234292,-0.400233516672749,-0.668860461545611,-0.622921340067286,0.0696719644458206,-0.357918764633446,-0.21650888914748,0.0544854408066816,-0.815831842758902,-0.0334049236272734,-0.532316326077889,0.465360113125054,0.0792120322389318,0.0660995871088012,0.199696841451376,0.0697605376401741,0.886566018116386,0.381088809144696,-0.310852978924623,0.4303019848457,-0.307537407956526,0,1,0
-0.238015819030766,-0.17897973624644,0.0707485785220698,0.108158703100986,0.00957979889350259,-0.0444543480904538,0.26318744372556,0.160572180020838,0.36175774315085,0.0889494007931604,0.00366308389690099,0.0527861832432818,0.0761204793051598,-0.15016743132687,-0.145527797442796,0.114557899145853,-0.01348944633342,0.0883118203577476,-0.0604931693109843,-0.0381484056096243,-0.124634723908065,0.194929321221044,-0.100822353154094,-0.15407503729853,0.199174331136391,0.140568015587264,-0.155343237284737,0.18895443206949,0.0119398614097358,-0.0412078825684105,0.250647949681576,-0.299837311574493,-0.196642508860401,-0.208654742440431,-0.0129356597171966,-0.000518594397969252,0.0681492353462058,0.118314852295041,0.161651989787494,-0.00857153907209818,0.0325115344819638,0.0856371392687659,0.0133550934539923,0.0799071754949922,0.0059038868615424,0.282342767645039,-0.176780109223442,0.0988999711161934,-0.0539696226017413,0.290428240470498,0,1,0
0.178950959090954,-0.464738934265356,-0.374343335120026,0.523167650143247,0.270081454425104,0.803731782764676,-0.0920931489865554,0.126786286694836,0.589701609635308,0.48070259983862,0.654941997439298,-0.640161804469183,0.533097378689639,0.140327866525894,0.230011565832205,0.00654117885306384,-0.690586481901862,0.037274601500519,-0.381246739174937,0.509916923888361,-0.106257962498222,-0.177871384390525,-0.789351065403468,-0.224503257985703,0.188778700690929,-0.123724558902229,-0.0361100706523802,0.00060650010516991,-0.0453952027437963,-0.255976725761048,0.240731189665669,-0.338371469607238,-0.374858614432667,-0.0033447210749549,-0.144230661836982,0.375369008220468,0.243285481643908,0.346694609416514,-0.0991456382658042,0.365883452744618,0.41786990813806,0.0672120386523767,0.0389268674661797,0.153575061199125,0.481801515981936,-0.213783580820244,0.199494775727693,0.0193082115656851,-0.213037313755901,-0.23246420843092,0,1,0
0.523216668505495,-0.22732074378563,-0.643533012731061,0.153192794365504,0.122554450591012,-0.49708672287169,0.39173271275959,0.349259743499827,0.0245030263893574,-0.545585874957534,0.37631213591623,-0.346449641866485,-0.251148141291546,-0.280878688629749,-0.447314336609436,0.176776733725349,-0.544452014873314,0.136873308052276,0.166812782660261,-0.029625819248128,0.172722270589231,0.308448982210554,-0.0710799889761947,-0.271854671622046,0.746379177794425,0.00591053740963662,-0.347483641136981,0.259541620955144,-0.0535185752371779,-0.503345477661713,-0.267952042943374,0.00823424686603901,-0.281160258521461,-0.384975989214968,-0.136592079024856,0.55485549693654,0.388326703331602,-0.412979981451583,-0.176062972522476,0.624216445325356,-0.263426396518608,-0.236001983526285,0.609718637505952,-0.262829329643511,0.205000374852654,0.0187327815153565,0.843614034327365,0.118485919008649,-0.185814081647698,-0.399063475027204,0,1,0
0.26245286428427,-0.237428189386224,-0.203101358995047,0.423193515202837,-0.793704010807388,-0.0939772888398491,-0.209363283873055,0.0511649875078986,-0.141601287351542,0.501391041086443,0.269060620162642,-0.166257712521992,0.42797413906211,0.26563166374485,-0.342855514615113,0.306253844346426,-0.439479637781012,-0.537958285753317,0.0238478407101504,0.569495156699064,-0.0983464295493463,-0.0910063822299564,0.353885666975685,0.22519432869863,-0.0655507633578891,-0.491234508898581,0.124824682539991,0.112095838490055,0.0513543907471368,-0.371220923526532,-0.315464147566764,-0.015507953474832,0.0785556431140253,0.030713070796799,0.578433696542275,-0.610141807684096,-0.190451805511261,-0.296930743864252,0.0351533390214551,0.097805032100917,-0.732828871750305,-0.684159463120972,-0.262787199339805,-0.42113065603808,-0.212719100729622,0.353761799665517,0.00661371177561789,0.0128541446260753,-0.370684584291215,0.738805711801497,0,1,0
0.172942651603751,-0.774760387951461,0.566881151695774,-0.323794990173809,0.290730750419831,-0.242421363734701,0.167129478349043,-0.495758770272381,0.403635191397963,0.136558426399885,0.0641706797142447,0.187746456478394,0.430070251865213,-0.173391373352219,0.270515963084235,0.200609248679216,-0.156640548548895,0.470874971677676,0.0292535813889725,0.510410837671299,0.0400651997658414,0.361192557238035,-0.200242370796171,0.0442098267412423,0.238421276914935,-0.678063261419466,0.125135392685075,0.583087660076525,0.425363172549175,0.186284189234935,-0.316709940788384,0.929780768521682,0.111412420683249,-0.478170526723704,-0.53241612276535,0.724432595056279,-0.141927445268496,0.0923096218736526,0.138004654501176,0.204039228087924,-0.1296045003635,-0.279903001169768,-0.325206616977613,0.00430362309407097,-0.0456860757736605,-0.244556856297735,-0.388523706400693,0.259228552904604,0.132088108168201,0.0935186839556034,0,1,0
-0.185860996064761,-0.0165118655235989,-0.00869043663686991,-0.0859102443980511,-0.213817204457797,0.216764611066092,0.0348555499281878,0.381236475968699,0.391439380942561,-0.471904629435405,0.283124061301469,-0.0092368513268528,0.593212078930871,-0.244002937105409,0.191655910268073,-0.213722915339065,-0.0679301740248865,0.0353850300299985,-0.240051778060917,-0.0623778071469954,-0.254285357295736,-0.0184906185918275,0.23821266109473,0.194765693583927,0.162890179791875,-0.674951039760608,-0.0200211280856724,-0.229870485263629,0.309289373845905,-0.336328620782541,-0.259612959021705,0.0815097300025333,-0.123893340195068,-0.203053535415216,0.10510262451047,0.308368998698842,-0.00190249648273494,-0.00550479827059615,-0.241045009682062,0.373300846786855,0.00812792574516872,-0.532940672649094,-0.0381321102319795,0.0804116127947334,0.0140185065287195,-0.0737425387385387,-0.160016093637816,-0.0186756182859798,0.16916737423004,0.256742694261134,0,1,0
-0.371180487485916,-0.415529389529528,0.915934888178059,0.565445343552679,-1.18373448543583,1.09650950353069,0.0736484481711249,-0.0188821139838524,-0.854230291518073,0.0423583649557994,0.0728385428797345,0.201041821185708,0.173934509781514,-0.459319592205088,0.253822508421074,0.231600298401745,-0.110443148042361,-0.560586547589299,0.0580617170367597,0.909242031202112,-0.292525604461314,0.513769757573986,0.889743019231585,-0.263170838731718,-0.476906009800378,0.199895270626562,-0.0714142506996581,-0.432706692160414,0.246681516078994,-0.383843267324628,-0.4117733648462,0.0185067925889705,0.249331824871234,0.0614359697743965,0.798307971914115,0.203772876519103,0.782459876884902,-0.50018608290916,0.105420112920079,0.19572308371132,0.550737329519993,-0.268762677942094,-0.266947655103519,0.215694412869322,0.398720590164252,0.23372768265636,-0.415425411234616,0.394427278054705,1.1952129379936,0.309059353629121,0,1,0
-0.337333548428678,0.141560909169428,-0.239940884737351,-0.511136008665401,-0.79459646672756,-0.692535784539157,0.131489453192042,-1.94578921925028,0.134514666967851,-0.284431682028999,0.0981515006673319,-0.085508468063894,-0.358215607063918,-0.23987098001286,-0.177042635681154,-0.639235703226332,-0.580634953883731,0.342232885562145,0.377620803066117,0.385372970593395,-0.297603018062238,0.436281008221071,0.314390347114357,0.374577920311592,-0.20045811382223,0.744234322950904,-1.09342461030426,-0.248031500628764,-0.121387360064575,-0.304689120522927,0.0247334337821427,-0.331975482647037,-0.414346172432348,-0.0164448874020318,0.586475358538842,0.402491967412139,0.442061028911985,0.39519482578813,0.500520552114097,-0.0291589778301865,-1.8633162615835,-0.190447588745646,0.657249261625882,1.31551813042405,-1.04330632353532,0.528601236691074,-0.449273012385702,0.131665097735284,0.610761711075542,0.194996437935308,0,1,0
-0.613033355549372,0.0334514096877673,-0.757373155717538,0.168069396468919,0.09637835294513,0.17971938027575,-0.291540843240372,0.507737274525707,-0.522204231474292,-0.361084300467738,-0.109423976480894,-0.179048083908559,-0.0508494615704992,-0.0297081003610725,-0.411521194340092,0.0447806480433614,0.323401656306883,-0.194818843497262,1.15488812385173,-0.568149232160639,-0.0663634973126126,-0.691250964278066,-0.0235382427021435,0.153392617709659,0.211987696309799,0.387812059286838,0.292487175460769,-0.0125469626442311,0.487529040957637,-0.101730427896528,-0.10152621083657,0.508856941304551,0.266229939760422,-0.397216197760944,0.651547297142402,-0.571141464984719,-0.266533420052665,0.0308476334566405,-0.0877654792294134,0.531591624201842,-0.0649955343879625,-0.0827166753153786,0.545261451928933,-0.0707126121325666,-0.744280334488543,0.727032821589246,0.376520927261877,0.344847252400307,-0.240528272635928,-0.628442207699664,0,1,0
0.225550997316164,1.0059015814244,-0.0491005465207367,0.716769055212554,0.451482708354531,-0.0414864355402409,-0.677247113650209,-0.748669859179038,-0.485347550633712,0.404320862831174,-0.297651355589168,-0.548891139068455,0.354418062833861,0.336804385673494,0.695720904327832,-0.663276035675459,-0.704988509677279,0.61289800445584,-0.255874320564118,0.511431993347686,0.217586545083208,0.434425966798038,-0.321684304470236,0.524988080530141,-0.0612136434733245,0.26349197642793,0.453098201914757,-0.506883855099216,0.00946237847481535,0.449086372331151,0.296945434455352,-0.604785622918607,-0.180092488653258,-0.640656863104253,0.106050275004887,-0.734861532103339,-0.263863845526564,-0.978196543788092,-0.595703235335981,0.626662435902669,0.888857601589991,0.609184597154873,0.00735338395274806,-0.553895487655428,0.732144784946454,-0.388100123771657,-0.411347831702766,-0.698125697707473,0.465804964257598,-0.131251634715239,0,1,0
-0.227228106266514,0.485507742676721,-0.287251467836355,-0.668202003101178,0.16955459126896,-0.967338460733084,-0.00434536855073588,-0.465283790679092,-0.732393172568595,0.0882670531270446,0.49554744711232,-0.355708386678439,0.0621065541161561,-0.588720251442111,0.198218276585177,0.48504486205375,0.698532647737918,-0.286191839844749,-0.283516691224649,-0.0958889044075827,0.342085857874067,0.077360366579692,0.74777053862685,-0.145086496927302,0.111569578280414,-0.0491979516384754,0.144193740636822,0.466472488366378,-0.144026129971677,-0.174926751870258,0.387754649225101,-0.445151635986943,-0.203569902432833,0.799260367681353,-0.002174077476705,-0.587154060929005,-0.515680020886624,-0.199446985143282,-0.246530008519207,-0.102499635442972,0.644415907432597,-0.109712515232559,-0.0616906294517686,-0.333576801471235,0.545985262409961,0.124071551411253,0.690913986855497,-0.863181372577195,0.344452804245924,-0.191036562380588,0,1,0
0.174766695867994,-0.0867285605518128,0.365233821585573,0.0615080598094496,0.205023517129326,-0.0355542201953876,0.362256163855457,0.092533396384016,0.319219152729768,-0.177473324834584,-0.581442511529392,-0.462477260690977,0.00600043547172635,-0.328622665426775,0.351925325814216,-0.173943012615056,-0.270486413695407,0.407190296185378,0.479382871228509,-0.180156429452491,-0.00776412215691789,-0.400943099100946,0.0606342533669884,-0.436704554818322,0.139399339833855,0.0125244640736218,-0.0908463153112854,-0.756214995454262,-0.336384440872875,0.025718275114763,-0.498243983436577,-0.0607146146261143,-0.205970023074585,0.298203433653634,0.14201621800945,-0.131867823266449,-0.278249688892874,0.270859950158469,0.339039560460841,-0.0376032878076921,-0.745839977691863,0.366648920960254,-0.570526130128263,-0.43823513486259,-0.211060017091103,-0.0819685403761978,-0.324170571933395,-0.107311936710643,0.498821872105356,-0.749298921160988,0,1,0
-0.822135915668469,0.579160117964468,-0.936106678331165,-0.871630582272869,-1.43495113595671,-0.162702778872136,0.129823531041565,-0.437528833498507,1.05083490037423,-0.999681325668847,-1.7629338362294,-0.936623756147363,-1.26756119961261,1.32847171867833,0.989326711890798,1.1053997054302,-1.52945230777584,0.480940959453232,0.735559699065571,-0.304196518798178,-0.839882910820755,1.1785999722426,-0.698931309155337,0.336892406129425,-0.968699551251634,0.452725737170407,-0.102596654657489,-0.307837756104753,1.49894725181688,-1.23933178328933,0.778440013242763,0.29974188518532,-0.702609014567265,-1.24669281247666,0.33384082259685,-0.910950767678173,0.571722600646706,-0.41494987328036,0.873098569218873,0.00886844184187584,0.0351788529810089,-0.650621081492015,-0.714082650110411,1.13925567494425,0.603782420647648,0.157373680398913,-0.107439956021239,1.21275717682294,0.197862865128726,-0.489721971873008,0,1,0
-0.935150213774918,0.0811900629797667,-0.260210842431736,0.539149425282576,0.215856672208818,-0.0772446895903378,-0.606206800389934,-0.683706168191613,0.0469219368794321,-1.12959475833314,0.653889586205493,-0.858315896541795,0.157628991676539,-0.993456771103718,-0.840978363539686,-0.287829793201625,-1.26230642011949,-0.415907367567767,0.479654561312256,1.31493247858734,0.45866769740923,0.454537494252044,-0.0160503691961721,0.550089659441947,0.0558451807201116,-0.804944659704782,-0.542735013288113,-0.6462555156016,0.0612169737475634,-0.184337044229118,-0.509292589604467,0.114443195155678,-0.347189725196011,-0.53361966497264,-0.162199516687848,-0.436343109839706,0.266917148317708,0.380857070052782,-0.886663682960947,-0.0495039698571532,0.427550874074493,-0.0277695258259473,-0.325258243623476,-0.135704112645294,0.980093226664017,0.572808646524617,0.306652584284951,-0.12400355602971,-0.251821865649594,-0.129481416618592,0,1,0
0.161027770053967,0.540314173514609,-0.681647573370756,0.0192787263438458,-0.57327965419515,-0.458665950082429,-0.112780838392502,-0.0855624149254546,0.0324125998477401,0.24464983993235,0.538388343688405,-0.586342733721701,-0.551826670902661,-0.432484237563057,0.440629295866683,-0.0564901273634262,-0.31838071240179,0.515853281491428,-0.00123207158877732,0.136930275369423,0.62392801875541,0.168083168685678,0.326401056508532,-0.113024088319657,0.147753991528365,-1.14684918555274,0.166100836819546,0.207504856431366,0.0329037440934469,0.692414871499944,0.462236666368111,0.175413011810121,0.437430402975453,0.125046332429796,0.40265860099003,-0.850286614417996,0.532436794538023,-0.140060001287214,0.728528704506451,-0.667663623956731,0.264623924535959,-0.360584985575168,-0.523011464808453,-0.226799406947853,0.376168206333903,-0.388170975612649,0.440910360368316,0.0141723121746242,0.163216974610272,-0.248798177833549,0,1,0
-0.100068982564338,0.652943809549608,0.499525527450637,0.281809320584153,-0.0509296956460635,0.403578663053447,0.107273685401042,-0.302488887173242,0.0110187340335965,-0.167756018681232,-0.202739830642069,-0.390338405229149,-0.69887611817337,0.205020267296715,-0.523808673766324,-0.00854003385724078,0.0761075675665212,-0.334525416052462,-0.341554285112648,0.274158563027256,-0.130171885895405,-0.0106258305071082,-0.252461441662308,0.0491184484820096,-1.17415132556626,-0.270617733701356,-0.0509364812514821,-0.720319865874462,0.499880604602145,0.133841431446201,0.115404582271512,0.00949323687691307,0.302796267823935,-0.264751635193251,-0.315623205444142,-0.120760835963424,-0.261459676101719,0.0290173501262373,-0.634639107595634,-0.620761331834239,-0.663114515542884,-0.0815745215629351,0.317520950846346,0.363202768748373,1.40963568611553,0.47275325950396,0.02025104983707,0.268910526123403,0.758078861515213,-0.612106458616778,0,1,0
0.213889087061812,-0.672992650803748,0.881796776070379,-0.142523749741677,-0.399431330367594,-0.208793279222751,-0.0144978535358056,-0.0615272299659072,0.183487381201892,0.412046742378077,-1.17140075016757,-0.169088714879675,-0.26140306497525,-0.33420950924238,0.743717349992442,0.682102516279799,0.235889866560174,-0.658435834636764,0.510690519551612,-0.333485395662183,-0.0679916845758635,0.0660249675277333,0.221760728857419,-0.76194835227978,0.802022977558835,0.218870914276633,-0.061575520446713,0.0842213267962017,1.04937423653149,-0.643740673038662,-0.525797886662739,-0.346641713985075,0.516166361845967,0.627872952688618,0.15796844748039,0.427884865677013,0.573135894463867,0.145832824678895,-0.578485498672125,-0.0886056552544155,-0.0448187666950896,1.15077482624718,0.339988764970382,-0.0398077391460098,-1.07701907437026,-0.491904772015365,-0.253863704018544,-0.0263207491339211,0.210889706139505,-0.301579456224936,0,1,0
